"","Suburb","Rooms","Price","Method","SellerG","Date","Distance","Postcode","Bathroom","Car","Landsize","BuildingArea","YearBuilt","Lattitude","Longtitude","Regionname","Propertycount","Walk.Score","Population","CouncilArea","Month","Year"
"754","Glenroy",5,645000,"S","Barry",2017-05-20,13,"3046",1,1,227,152,2013,-37.6979,144.941,"Northern Metropolitan",8870,54,"19,671","Moreland",5,2017
"755","Heidelberg",2,630000,"S","Miles",2017-05-20,10.6,"3084",1,1,86,100,1995,-37.7586,145.0629,"Eastern Metropolitan",2890,64,"5,733","Banyule",5,2017
"756","Heidelberg Heights",3,601000,"S","Fletchers",2017-05-20,10.5,"3081",2,2,200,135,2010,-37.7399,145.054,"Eastern Metropolitan",2947,64,"6,410","Banyule",5,2017
"757","Keilor East",3,745000,"S","Barry",2017-05-20,12.8,"3033",2,1,224,135,2004,-37.7426,144.868,"Western Metropolitan",5629,55,"13,234","Moonee Valley",5,2017
"758","Kensington",3,917500,"S","Nelson",2017-05-20,4.2,"3031",1,1,98,101,1997,-37.791,144.9323,"Northern Metropolitan",5263,82,"9,689","Melbourne",5,2017
"759","Kensington",2,811000,"SP","Biggin",2017-05-20,4.2,"3031",1,0,113,100,2000,-37.7898,144.9276,"Northern Metropolitan",5263,82,"9,689","Melbourne",5,2017
"760","Kew",3,835000,"S","Other",2017-05-20,5.6,"3101",2,2,247,147.2,2007,-37.7944,145.0327,"Southern Metropolitan",10331,71,"23,871","Boroondara",5,2017
"761","Malvern East",4,1510000,"S","Jellis",2017-05-20,11.2,"3145",3,2,274,225.98,1994,-37.873,145.0664,"Southern Metropolitan",8801,77,"20,028","Stonnington",5,2017
"762","Ormond",4,1425000,"S","Buxton",2017-05-20,11.8,"3204",2,2,314,189,2000,-37.9084,145.0532,"Southern Metropolitan",3578,72,"7,707","Glen Eira",5,2017
"763","Pascoe Vale",3,560000,"S","Nelson",2017-05-20,9.9,"3044",2,1,141,94,2009,-37.7177,144.9328,"Northern Metropolitan",7485,59,"14,871","Moreland",5,2017
"764","Reservoir",3,741000,"S","Barry",2017-05-20,11.2,"3073",2,2,257,120,2010,-37.7218,145.0231,"Northern Metropolitan",21650,60,"47,517","Darebin",5,2017
"765","Reservoir",2,615000,"S","Ray",2017-05-20,11.2,"3073",1,1,202,100,2010,-37.7199,145.0091,"Northern Metropolitan",21650,60,"47,517","Darebin",5,2017
"766","Richmond",3,1052000,"S","Jellis",2017-05-20,2.6,"3121",1,2,0,100,2010,-37.8221,144.9988,"Northern Metropolitan",14949,90,"23,838","Yarra",5,2017
"767","South Yarra",3,3475000,"S","Marshall",2017-05-20,3.3,"3141",3,1,296,135,2003,-37.8366,144.9882,"Southern Metropolitan",14887,92,"19,186","Stonnington",5,2017
"768","South Yarra",3,2030000,"S","Kay",2017-05-20,3.3,"3141",2,2,201,135,2003,-37.8428,144.9877,"Southern Metropolitan",14887,92,"19,186","Stonnington",5,2017
"769","West Melbourne",3,1171000,"S","Alexkarbon",2017-05-20,1.9,"3003",2,1,650,135,2006,-37.8098,144.9448,"Northern Metropolitan",2230,89,"3,758","Melbourne",5,2017
"770","West Melbourne",2,1013000,"S","Alexkarbon",2017-05-20,1.9,"3003",2,1,0,130,2010,-37.8094,144.9452,"Northern Metropolitan",2230,89,"3,758","Melbourne",5,2017
"771","Airport West",3,856000,"S","Barry",2017-05-27,10.4,"3042",2,1,300,212,2011,-37.71917,144.87819,"Western Metropolitan",3464,58,"6,954","Moonee Valley",5,2017
"772","Balwyn North",3,1330000,"S","Marshall",2017-05-27,9.7,"3104",2,1,260,135,2001,-37.79294,145.08583,"Southern Metropolitan",7809,61,"20,345","Boroondara",5,2017
"773","Bentleigh East",3,955000,"S","hockingstuart",2017-05-27,13.8,"3165",2,2,225,135,2008,-37.91425,145.08376,"Southern Metropolitan",10969,59,"25,928","Glen Eira",5,2017
"774","Brighton",3,1600000,"VB","Chisholm",2017-05-27,10.5,"3186",2,4,0,135,1997,-37.89168,144.99162,"Southern Metropolitan",10579,75,"21,267","Bayside",5,2017
"775","Other",3,663000,"S","Jas",2017-05-27,6.4,"3012",2,2,244,129,2010,-37.82017,144.84904,"Western Metropolitan",962,58,"1,647","Hobsons Bay",5,2017
"776","Bulleen",4,950000,"PI","Barry",2017-05-27,10.8,"3105",2,2,189,188.5,2011,-37.76048,145.08476,"Eastern Metropolitan",4480,59,"10,848","Manningham",5,2017
"777","Burwood",2,7e+05,"S","Noel",2017-05-27,10.4,"3125",1,1,148,100,2005,-37.84743,145.09657,"Southern Metropolitan",5678,59,"13,172","Whitehorse",5,2017
"778","Other",3,780000,"PI","Ray",2017-05-27,14.7,"Other",2,2,306,138,1999,-37.85473,145.1521,"Eastern Metropolitan",4048,59,"10,158","Whitehorse",5,2017
"779","Coburg North",2,525000,"VB","Raine",2017-05-27,6.7,"3058",2,1,143,102,2009,-37.72037,144.97023,"Northern Metropolitan",3445,62,"6,574","Moreland",5,2017
"780","Craigieburn",3,420000,"S","Ray",2017-05-27,20.6,"3064",2,2,219,175,2010,-37.57243,144.92663,"Northern Metropolitan",15510,39,"32,747","Hume",5,2017
"781","Craigieburn",2,340000,"S","Ray",2017-05-27,20.6,"3064",1,1,197,100,2012,-37.57886,144.90817,"Northern Metropolitan",15510,39,"32,747","Hume",5,2017
"782","Elsternwick",4,1970000,"S","Gary",2017-05-27,7.2,"3185",2,2,470,188.5,2000,-37.89359,145.01267,"Southern Metropolitan",4898,83,"9,772","Glen Eira",5,2017
"783","Elwood",3,1360000,"S","hockingstuart",2017-05-27,7.2,"3184",2,2,797,175,1997,-37.8867,144.99141,"Southern Metropolitan",8989,84,"14,644","Port Phillip",5,2017
"784","Essendon",3,830000,"VB","Nelson",2017-05-27,7.5,"3040",2,1,176,134,2011,-37.74936,144.89669,"Western Metropolitan",9264,71,"18,841","Moonee Valley",5,2017
"785","Fawkner",3,577000,"S","Brad",2017-05-27,13.1,"3060",1,1,164,135,2003,-37.71976,144.97121,"Northern Metropolitan",5070,56,"12,589","Moreland",5,2017
"786","Ferntree Gully",3,670000,"S","Philip",2017-05-27,24.8,"Other",2,2,239,135,2010,-37.886,145.28646,"Eastern Metropolitan",10788,56,"25,561","Knox",5,2017
"787","Footscray",2,455000,"S","Biggin",2017-05-27,5.1,"3011",1,1,43,86,2010,-37.78822,144.88361,"Western Metropolitan",7570,78,"13,203","Maribyrnong",5,2017
"788","Glen Iris",3,1501000,"S","hockingstuart",2017-05-27,7.3,"3146",2,2,313,160,1995,-37.85385,145.06473,"Southern Metropolitan",10412,65,"24,992","Boroondara",5,2017
"789","Heidelberg",2,738000,"S","Miles",2017-05-27,8.9,"3084",1,2,154,107,1985,-37.75343,145.06328,"Eastern Metropolitan",2890,64,"5,733","Banyule",5,2017
"790","Heidelberg Heights",3,715000,"SA","Barry",2017-05-27,8.8,"3081",2,2,192,135,2010,-37.74128,145.05607,"Eastern Metropolitan",2947,64,"6,410","Banyule",5,2017
"791","Heidelberg Heights",2,680000,"S","Jellis",2017-05-27,8.8,"3081",1,1,129,106,2013,-37.74931,145.05505,"Eastern Metropolitan",2947,64,"6,410","Banyule",5,2017
"792","Kensington",1,715000,"S","Nelson",2017-05-27,3.4,"3031",1,0,91,67,2006,-37.7914,144.93076,"Northern Metropolitan",5263,82,"9,689","Melbourne",5,2017
"793","Kew",2,825000,"S","Jellis",2017-05-27,5.4,"3101",1,3,193,107,1995,-37.79438,145.03369,"Southern Metropolitan",10331,71,"23,871","Boroondara",5,2017
"794","Malvern East",3,1060000,"S","Jellis",2017-05-27,8.4,"3145",1,1,206,110,1980,-37.87107,145.04991,"Southern Metropolitan",8801,77,"20,028","Stonnington",5,2017
"795","Mentone",3,1010000,"S","Buxton",2017-05-27,20,"3194",1,2,309,135,1989,-37.98009,145.06118,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",5,2017
"796","Mill Park",2,480750,"S","Ray",2017-05-27,17.9,"3082",1,1,114,92,2005,-37.67761,145.06132,"Northern Metropolitan",10529,50,"30,550","Whittlesea",5,2017
"797","Other",3,960000,"S","Barry",2017-05-27,16.2,"Other",2,2,397,135,2003,-37.72331,145.11909,"Eastern Metropolitan",3891,66,"8,768","Banyule",5,2017
"798","Mount Waverley",4,1250800,"S","Jellis",2017-05-27,14.2,"3149",2,2,243,188.5,2001,-37.86463,145.14284,"Eastern Metropolitan",13366,62,"32,063","Monash",5,2017
"799","Murrumbeena",1,470000,"S","Thomson",2017-05-27,10.1,"3163",1,1,0,76,2000,-37.89018,145.06865,"Southern Metropolitan",4442,71,"8,573","Glen Eira",5,2017
"800","Niddrie",3,715000,"SP","Frank",2017-05-27,10.4,"3042",1,1,178,135,2012,-37.74731,144.88826,"Western Metropolitan",2291,61,"4,851","Moonee Valley",5,2017
"801","Other",3,1235000,"S","Fletchers",2017-05-27,15.4,"3131",3,2,338,28,2011,-37.82704,145.16801,"Eastern Metropolitan",4973,63,"10,925","Whitehorse",5,2017
"802","Other",4,912000,"S","Buxton",2017-05-27,12.3,"3166",2,2,344,146,1997,-37.90822,145.12036,"Southern Metropolitan",2547,62,"5,972","Monash",5,2017
"803","Pascoe Vale",2,530000,"S","Raine",2017-05-27,8.5,"3044",2,1,135,84,2009,-37.71628,144.93822,"Northern Metropolitan",7485,59,"14,871","Moreland",5,2017
"804","Pascoe Vale",3,755000,"S","Eview",2017-05-27,8.5,"3044",1,2,234,135,1993,-37.7254,144.92048,"Northern Metropolitan",7485,59,"14,871","Moreland",5,2017
"805","Prahran",2,1190000,"S","Jellis",2017-05-27,4.6,"3181",1,2,57,100,1996,-37.84839,145.0013,"Southern Metropolitan",7717,87,"11,171","Stonnington",5,2017
"806","Reservoir",2,575000,"S","Ray",2017-05-27,12,"3073",2,1,151,102,2015,-37.70426,145.01204,"Northern Metropolitan",21650,60,"47,517","Darebin",5,2017
"807","Other",3,555000,"S","Barry",2017-05-27,12.9,"3043",2,2,286,135,2005,-37.69728,144.87455,"Western Metropolitan",3296,68,"6,280","Hume",5,2017
"808","Other",3,5e+05,"S","Barry",2017-05-27,16.5,"Other",1,2,141,135,2012,-37.67941,144.8764,"Northern Metropolitan",2474,47,"5,514","Hume",5,2017
"809","Armadale",2,1200000,"S","RT",2017-06-05,6.3,"3143",2,1,189,100,1998,-37.8532,145.0259,"Southern Metropolitan",4836,74,"8,732","Stonnington",6,2017
"810","Brunswick West",3,670000,"S","Raine",2017-06-05,5.9,"3055",1,2,176,135,2000,-37.7597,144.9404,"Northern Metropolitan",7082,66,"13,171","Moreland",6,2017
"811","Bulleen",2,599900,"S","Barry",2017-06-05,11.8,"3105",1,2,135,76,1970,-37.7787,145.0918,"Eastern Metropolitan",4480,59,"10,848","Manningham",6,2017
"812","Bulleen",4,910000,"SP","Barry",2017-06-05,11.8,"3105",2,2,190,133,2000,-37.7664,145.0884,"Eastern Metropolitan",4480,59,"10,848","Manningham",6,2017
"813","Carnegie",4,1201000,"S","Ray",2017-06-05,11.4,"3163",2,2,273,188.5,2000,-37.8898,145.0632,"Southern Metropolitan",7822,75,"16,333","Glen Eira",6,2017
"814","Glenroy",2,420000,"VB","Brad",2017-06-05,13,"3046",2,1,1137,82,2009,-37.7045,144.9204,"Northern Metropolitan",8870,54,"19,671","Moreland",6,2017
"815","Malvern",2,1e+06,"VB","Jellis",2017-06-05,7.4,"3144",2,1,156,100,1995,-37.8486,145.0321,"Southern Metropolitan",4675,80,"9,494","Stonnington",6,2017
"816","Oak Park",2,6e+05,"S","Nelson",2017-06-05,11.5,"3046",1,1,161,112,2015,-37.712,144.9175,"Northern Metropolitan",2651,55,"5,751","Moreland",6,2017
"817","Richmond",2,950000,"VB","hockingstuart",2017-06-05,2.6,"3121",1,1,113,118,2012,-37.8119,144.9947,"Northern Metropolitan",14949,90,"23,838","Yarra",6,2017
"818","Templestowe Lower",3,940000,"PI","Jellis",2017-06-05,13.8,"3107",2,3,281,135,2011,-37.7586,145.1211,"Eastern Metropolitan",5420,49,"13,206","Manningham",6,2017
"819","Airport West",3,730000,"S","Brad",2017-06-17,10.4,"3042",1,2,242,124,2010,-37.72893,144.88859,"Western Metropolitan",3464,58,"6,954","Moonee Valley",6,2017
"820","Altona",3,765000,"S","Williams",2017-06-17,11,"3018",2,2,200,139,2007,-37.86837,144.81502,"Western Metropolitan",5301,63,"9,916","Hobsons Bay",6,2017
"821","Balwyn North",3,1557000,"S","RT",2017-06-17,9.7,"3104",2,2,292,181,2010,-37.80259,145.09878,"Southern Metropolitan",7809,61,"20,345","Boroondara",6,2017
"822","Bentleigh East",3,950000,"PI","Buxton",2017-06-17,13.8,"3165",2,2,163,135,2008,-37.9217,145.0733,"Southern Metropolitan",10969,59,"25,928","Glen Eira",6,2017
"823","Bentleigh East",3,850000,"PI","Buxton",2017-06-17,13.8,"3165",2,1,200,135,2008,-37.91847,145.08101,"Southern Metropolitan",10969,59,"25,928","Glen Eira",6,2017
"824","Burwood",3,918000,"S","Other",2017-06-17,10.4,"3125",2,1,207,144,2012,-37.85682,145.10873,"Southern Metropolitan",5678,59,"13,172","Monash",6,2017
"825","Camberwell",2,795000,"S","Ray",2017-06-17,7.7,"3124",2,1,112,100,1998,-37.84085,145.05415,"Southern Metropolitan",8920,66,"20,022","Boroondara",6,2017
"826","Caulfield South",3,1237000,"S","Gary",2017-06-17,8.7,"3162",2,2,0,135,1990,-37.90034,145.01283,"Southern Metropolitan",5051,70,"11,292","Glen Eira",6,2017
"827","Cheltenham",3,861000,"S","Ray",2017-06-17,17.9,"3192",2,2,305,130,2000,-37.96836,145.06452,"Southern Metropolitan",9758,71,"20,273","Kingston",6,2017
"828","Doncaster",4,1202000,"S","Barry",2017-06-17,12.4,"3108",3,0,403,188.5,2009,-37.77744,145.10416,"Eastern Metropolitan",9028,58,"18,372","Manningham",6,2017
"829","Doncaster East",5,1500000,"SP","hockingstuart",2017-06-17,14.3,"3109",3,2,365,159,2010,-37.77821,145.1569,"Eastern Metropolitan",10999,58,"27,069","Manningham",6,2017
"830","East Melbourne",2,1350000,"S","Other",2017-06-17,1.3,"Other",2,1,87,115,2005,-37.81803,144.9892,"Northern Metropolitan",3040,92,"4,679","Melbourne",6,2017
"831","Eltham",3,755000,"S","Morrison",2017-06-17,18,"3095",2,2,214,135,2009,-37.70479,145.1573,"Eastern Metropolitan",6990,51,"18,183","Other",6,2017
"832","Elwood",4,1950000,"VB","Other",2017-06-17,7.2,"3184",3,2,142,188.5,2013,-37.87156,144.98605,"Southern Metropolitan",8989,84,"14,644","Port Phillip",6,2017
"833","Essendon",4,970000,"S","Nelson",2017-06-17,7.5,"3040",2,2,0,142,2003,-37.74541,144.89844,"Western Metropolitan",9264,71,"18,841","Moonee Valley",6,2017
"834","Essendon North",3,8e+05,"PI","Frank",2017-06-17,8.2,"3041",2,1,161,149,2012,-37.73566,144.89368,"Western Metropolitan",1308,74,"2,292","Moonee Valley",6,2017
"835","Glen Waverley",3,655000,"S","Harcourts",2017-06-17,16.7,"3150",2,2,0,133,2002,-37.89873,145.15072,"Eastern Metropolitan",15321,59,"39,227","Monash",6,2017
"836","Other",3,670000,"S","Ray",2017-06-17,21.3,"3135",2,1,194,135,2009,-37.82365,145.24001,"Eastern Metropolitan",3794,55,"9,226","Maroondah",6,2017
"837","Heidelberg",4,828000,"S","Miles",2017-06-17,8.9,"3084",2,2,264,140,2000,-37.74352,145.08082,"Eastern Metropolitan",2890,64,"5,733","Banyule",6,2017
"838","Kew",3,1375000,"VB","Jellis",2017-06-17,5.4,"3101",3,3,325,135,1980,-37.80506,145.05224,"Southern Metropolitan",10331,71,"23,871","Boroondara",6,2017
"839","Maidstone",2,505500,"SP","hockingstuart",2017-06-17,6.4,"3012",1,1,59,100,2014,-37.77824,144.87427,"Western Metropolitan",3873,62,"7,768","Maribyrnong",6,2017
"840","Mentone",3,1051000,"S","Other",2017-06-17,20,"3194",2,2,435,141,1980,-37.97889,145.0745,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",6,2017
"841","Mitcham",3,8e+05,"VB","Noel",2017-06-17,17.2,"3132",2,2,343,130,2010,-37.82158,145.21129,"Eastern Metropolitan",6871,64,"14,829","Whitehorse",6,2017
"842","Murrumbeena",3,9e+05,"S","Barry",2017-06-17,10.1,"3163",2,2,238,135,1998,-37.89345,145.06875,"Southern Metropolitan",4442,71,"8,573","Glen Eira",6,2017
"843","North Melbourne",1,780000,"S","Nick",2017-06-17,1.8,"3051",1,0,37,67,2005,-37.80376,144.95379,"Northern Metropolitan",6821,87,"11,733","Melbourne",6,2017
"844","Oak Park",2,790000,"S","Eview",2017-06-17,11.2,"3046",2,1,208,127,2010,-37.71679,144.90901,"Northern Metropolitan",2651,55,"5,751","Moreland",6,2017
"845","Other",3,820000,"S","Biggin",2017-06-17,12.3,"3166",2,1,200,130,2013,-37.91017,145.11488,"Southern Metropolitan",2547,62,"5,972","Monash",6,2017
"846","Port Melbourne",3,1388000,"S","Marshall",2017-06-17,3.5,"3207",2,2,104,146,2015,-37.83165,144.94411,"Southern Metropolitan",8648,84,"14,520","Port Phillip",6,2017
"847","Prahran",3,1420000,"S","Other",2017-06-17,4.6,"3181",2,2,187,135,1996,-37.84714,144.98927,"Southern Metropolitan",7717,87,"11,171","Stonnington",6,2017
"848","Richmond",3,1255000,"S","Jellis",2017-06-17,2.4,"3121",2,1,124,123,2008,-37.8147,145.00852,"Northern Metropolitan",14949,90,"23,838","Yarra",6,2017
"849","South Yarra",2,1050000,"S","Kay",2017-06-17,2.7,"3141",1,1,0,100,2003,-37.83543,144.99907,"Southern Metropolitan",14887,92,"19,186","Stonnington",6,2017
"850","St Albans",3,460000,"S","Ray",2017-06-17,14,"3021",1,1,160,129,2000,-37.73915,144.80289,"Western Metropolitan",14042,52,"35,046","Brimbank",6,2017
"851","Thornbury",2,756000,"S","Love",2017-06-17,7,"3071",1,1,0,103,2010,-37.75267,145.00362,"Northern Metropolitan",8870,77,"17,473","Darebin",6,2017
"852","Ascot Vale",3,1200000,"S","Jellis",2017-06-24,4.3,"3032",2,2,198,135,2011,-37.7771,144.92793,"Western Metropolitan",6567,75,"13,503","Moonee Valley",6,2017
"853","Bentleigh East",3,817000,"S","Buxton",2017-06-24,13.8,"3165",1,2,332,135,2008,-37.93462,145.06562,"Southern Metropolitan",10969,59,"25,928","Glen Eira",6,2017
"854","Canterbury",3,1381000,"S","Jellis",2017-06-24,8.4,"3126",2,2,230,135,2005,-37.81653,145.05971,"Southern Metropolitan",3265,72,"7,856","Boroondara",6,2017
"855","Carnegie",2,817500,"S","C21",2017-06-24,10.1,"3163",1,1,292,100,2000,-37.89431,145.05902,"Southern Metropolitan",7822,75,"16,333","Glen Eira",6,2017
"856","Glen Iris",3,1610000,"S","Fletchers",2017-06-24,7.3,"3146",2,2,364,20,1970,-37.84897,145.06804,"Southern Metropolitan",10412,65,"24,992","Boroondara",6,2017
"857","Hampton",2,1285000,"S","Hodges",2017-06-24,13.8,"3188",1,1,348,100,1992,-37.93557,145.00463,"Southern Metropolitan",5454,69,"12,459","Bayside",6,2017
"858","Hawthorn",3,1236000,"S","Marshall",2017-06-24,5.3,"3122",2,2,159,135,2000,-37.83179,145.04293,"Southern Metropolitan",11308,85,"21,138","Boroondara",6,2017
"859","Heidelberg",3,781000,"S","Miles",2017-06-24,8.9,"3084",2,2,137,135,2000,-37.74888,145.06593,"Eastern Metropolitan",2890,64,"5,733","Banyule",6,2017
"860","Ivanhoe",3,975000,"SP","Nelson",2017-06-24,7.8,"3079",2,1,103,120,1997,-37.76676,145.04333,"Eastern Metropolitan",5549,71,"11,038","Banyule",6,2017
"861","Maidstone",3,810000,"S","Biggin",2017-06-24,6.4,"3012",2,2,209,16,2013,-37.78707,144.87608,"Western Metropolitan",3873,62,"7,768","Maribyrnong",6,2017
"862","Maribyrnong",3,815000,"S","Edward",2017-06-24,4.3,"3032",2,2,198,130,1990,-37.78667,144.88834,"Western Metropolitan",4918,70,"10,135","Maribyrnong",6,2017
"863","Mount Waverley",4,970000,"SP","Buxton",2017-06-24,14.2,"3149",2,2,196,188.5,2001,-37.89456,145.11388,"Eastern Metropolitan",13366,62,"32,063","Monash",6,2017
"864","Oak Park",2,560000,"SP","Eview",2017-06-24,11.2,"3046",1,1,132,73,2014,-37.72048,144.91323,"Northern Metropolitan",2651,55,"5,751","Moreland",6,2017
"865","Preston",3,875000,"S","Harcourts",2017-06-24,8.4,"3072",2,2,214,135,2007,-37.74886,144.99225,"Northern Metropolitan",14577,73,"29,893","Darebin",6,2017
"866","Preston",2,660000,"PI","Jellis",2017-06-24,8.4,"3072",2,1,70,100,1940,-37.74645,144.98888,"Northern Metropolitan",14577,73,"29,893","Darebin",6,2017
"867","Other",2,856000,"S","Nelson",2017-06-24,4.3,"3032",1,2,326,100,1996,-37.78281,144.93567,"Western Metropolitan",1052,73,"1,685","Moonee Valley",6,2017
"868","Altona",3,815000,"S","hockingstuart",2017-07-15,11,"3018",2,2,159,130,2014,-37.86472,144.82929,"Western Metropolitan",5301,63,"9,916","Hobsons Bay",7,2017
"869","Ascot Vale",3,762000,"S","Nelson",2017-07-15,4.3,"3032",1,1,0,135,2011,-37.77261,144.92276,"Western Metropolitan",6567,75,"13,503","Moonee Valley",7,2017
"870","Other",3,805000,"S","Buxton",2017-07-15,21.5,"3195",2,2,0,164,2006,-38.02768,145.10187,"South-Eastern Metropolitan",2824,55,"6,592","Kingston",7,2017
"871","Balwyn North",3,1721000,"S","Fletchers",2017-07-15,9.7,"3104",2,2,301,135,1995,-37.79535,145.07131,"Southern Metropolitan",7809,61,"20,345","Boroondara",7,2017
"872","Brunswick East",2,702500,"PI","Jellis",2017-07-15,4,"3057",2,1,65,78,2013,-37.76812,144.97414,"Northern Metropolitan",5533,83,"8,502","Moreland",7,2017
"873","Other",2,495000,"S","O'Brien",2017-07-15,31.2,"Other",1,1,198,94,1980,-38.0796,145.13272,"South-Eastern Metropolitan",1989,54,"3,589","Kingston",7,2017
"874","Craigieburn",2,310000,"PI","Ray",2017-07-15,20.6,"3064",1,1,38,114,2013,-37.57467,144.92229,"Northern Metropolitan",15510,39,"32,747","Hume",7,2017
"875","Dingley Village",3,802000,"S","Buxton",2017-07-15,22.2,"Other",2,2,251,185,1998,-37.98146,145.11715,"South-Eastern Metropolitan",3940,46,"10,211","Kingston",7,2017
"876","Other",3,920000,"S","Barry",2017-07-15,16.1,"Other",2,2,239,187,2007,-37.77323,145.18029,"Eastern Metropolitan",4790,43,"11,783","Manningham",7,2017
"877","Epping",2,401500,"S","Love",2017-07-15,19.6,"3076",2,1,149,100,2005,-37.6311,145.0232,"Northern Metropolitan",10926,42,"26,340","Whittlesea",7,2017
"878","Hampton",3,1660000,"S","Buxton",2017-07-15,13.8,"3188",2,2,478,135,2000,-37.93297,144.99771,"Southern Metropolitan",5454,69,"12,459","Bayside",7,2017
"879","Hawthorn",3,1200000,"VB","Noel",2017-07-15,5.3,"3122",2,2,1089,135,1975,-37.81432,145.03221,"Southern Metropolitan",11308,85,"21,138","Boroondara",7,2017
"880","Heidelberg Heights",2,650000,"S","Barry",2017-07-15,8.8,"3081",1,1,140,107,2013,-37.74835,145.05042,"Eastern Metropolitan",2947,64,"6,410","Banyule",7,2017
"881","Maidstone",3,702000,"S","Jas",2017-07-15,6.4,"3012",2,2,189,131,2000,-37.78606,144.87205,"Western Metropolitan",3873,62,"7,768","Maribyrnong",7,2017
"882","Maidstone",2,650000,"S","Jas",2017-07-15,6.4,"3012",2,1,279,104,2013,-37.78799,144.87515,"Western Metropolitan",3873,62,"7,768","Maribyrnong",7,2017
"883","Maribyrnong",2,675000,"S","Biggin",2017-07-15,4.3,"3032",1,2,198,100,2009,-37.76703,144.88915,"Western Metropolitan",4918,70,"10,135","Maribyrnong",7,2017
"884","Other",3,820000,"S","Buckingham",2017-07-15,16.2,"Other",2,2,260,157,2010,-37.72394,145.12456,"Eastern Metropolitan",3891,66,"8,768","Banyule",7,2017
"885","Moorabbin",3,935000,"SP","Buxton",2017-07-15,14.3,"3189",2,2,280,109,1985,-37.94111,145.0431,"Southern Metropolitan",2555,71,"5,298","Kingston",7,2017
"886","Murrumbeena",3,956000,"S","Woodards",2017-07-15,10.1,"3163",2,1,137,137,1994,-37.887,145.07303,"Southern Metropolitan",4442,71,"8,573","Glen Eira",7,2017
"887","Parkdale",1,503750,"SP","Barry",2017-07-15,21.5,"3195",1,1,80,88,2007,-37.99825,145.08696,"South-Eastern Metropolitan",5087,70,"11,152","Kingston",7,2017
"888","Parkdale",3,1190000,"PI","Hodges",2017-07-15,21.5,"3195",2,2,0,131,2013,-37.99577,145.07215,"South-Eastern Metropolitan",5087,70,"11,152","Kingston",7,2017
"889","Pascoe Vale",3,629000,"S","Ray",2017-07-15,8.5,"3044",2,2,495,135,2009,-37.71962,144.95061,"Northern Metropolitan",7485,59,"14,871","Moreland",7,2017
"890","Reservoir",2,710000,"S","Raine",2017-07-15,12,"3073",2,1,126,138,2013,-37.72357,144.98562,"Northern Metropolitan",21650,60,"47,517","Darebin",7,2017
"891","Other",2,386000,"S","hockingstuart",2017-07-15,35.4,"Other",1,1,150,106,1970,-38.12477,145.13668,"South-Eastern Metropolitan",8077,51,"16,049","Other",7,2017
"892","South Morang",2,345000,"SP","Harcourts",2017-07-15,20.5,"Other",1,1,305,131,1999,-37.6522,145.09261,"Northern Metropolitan",7969,31,"20,812","Whittlesea",7,2017
"893","West Footscray",3,7e+05,"S","Jas",2017-07-15,6.4,"3012",2,2,125,131,2013,-37.80735,144.87361,"Western Metropolitan",5058,64,"10,215","Maribyrnong",7,2017
"894","Altona",4,820000,"SP","hockingstuart",2017-07-22,11,"3018",2,2,288,188.5,1970,-37.87171,144.81273,"Western Metropolitan",5301,63,"9,916","Hobsons Bay",7,2017
"895","Ascot Vale",3,855000,"S","Alexkarbon",2017-07-22,4.3,"3032",1,2,159,129,2011,-37.78329,144.91842,"Western Metropolitan",6567,75,"13,503","Moonee Valley",7,2017
"896","Ashwood",3,1060000,"S","Buxton",2017-07-22,10.2,"3147",2,2,343,1,2000,-37.86324,145.10289,"Southern Metropolitan",2894,63,"6,091","Monash",7,2017
"897","Other",3,1850000,"PI","McGrath",2017-07-22,17.3,"3193",3,2,252,203,2007,-37.98453,145.02659,"Southern Metropolitan",5366,64,"12,783","Bayside",7,2017
"898","Braybrook",3,560000,"S","Sweeney",2017-07-22,8.6,"3019",1,1,158,137,2002,-37.78893,144.84652,"Western Metropolitan",3589,65,"8,190","Maribyrnong",7,2017
"899","Chadstone",3,977500,"S","Buxton",2017-07-22,11.7,"3148",3,3,209,135,2012,-37.88923,145.0964,"Southern Metropolitan",3582,66,"7,825","Monash",7,2017
"900","Doncaster East",3,816000,"S","Barry",2017-07-22,14.3,"3109",1,2,0,121,2010,-37.78738,145.16033,"Eastern Metropolitan",10999,58,"27,069","Manningham",7,2017
"901","Elsternwick",3,1200000,"S","Biggin",2017-07-22,7.2,"3185",1,2,1405,117,1965,-37.88065,145.01112,"Southern Metropolitan",4898,83,"9,772","Glen Eira",7,2017
"902","Eltham",3,751000,"SP","Nelson",2017-07-22,18,"3095",2,2,247,135,2009,-37.70318,145.16467,"Eastern Metropolitan",6990,51,"18,183","Other",7,2017
"903","Hampton",3,1405000,"S","Buxton",2017-07-22,13.8,"3188",2,2,220,139,2014,-37.93487,145.00093,"Southern Metropolitan",5454,69,"12,459","Bayside",7,2017
"904","Ivanhoe",2,880000,"S","Miles",2017-07-22,7.8,"3079",1,2,229,113,2005,-37.7651,145.03452,"Eastern Metropolitan",5549,71,"11,038","Banyule",7,2017
"905","Ivanhoe",4,985000,"VB","Jellis",2017-07-22,7.8,"3079",3,2,181,154,2016,-37.76758,145.03883,"Eastern Metropolitan",5549,71,"11,038","Banyule",7,2017
